2026-06-01 17:31:12 | INFO    | __main__ | Logging to: logs/bot_test_20260601_173112.log
2026-06-01 17:31:32 | INFO    | execution.execution_engine | Initialized Execution Engine [DRY RUN]
2026-06-01 17:31:32 | INFO    | monitoring.metrics_exporter | Prometheus metrics initialised — %d metric families registered
2026-06-01 17:31:32 | INFO    | monitoring.metrics_exporter | Initialized Grafana Metrics Exporter (port 8000)
2026-06-01 17:31:32 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:32 | INFO    | bot.strategy |   TEST MODE ACTIVE - Trading every minute!
2026-06-01 17:31:32 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:32 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:32 | INFO    | bot.strategy | INTEGRATED BTC STRATEGY INITIALIZED
2026-06-01 17:31:32 | INFO    | bot.strategy |   All signal processors ready
2026-06-01 17:31:32 | INFO    | bot.strategy |   Risk engine ready
2026-06-01 17:31:32 | INFO    | bot.strategy |   ML engine ready
2026-06-01 17:31:32 | INFO    | bot.strategy |   $1 per trade maximum
2026-06-01 17:31:32 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:32 | INFO    | bot.runner | Nautilus node built successfully
2026-06-01 17:31:34 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:34 | INFO    | bot.strategy | INTEGRATED BTC STRATEGY STARTED
2026-06-01 17:31:34 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:35 | INFO    | bot.strategy | Direct Gamma load: 97 markets parsed, 194 instruments added to cache, 0 errors.
2026-06-01 17:31:35 | INFO    | bot.strategy | Cache empty but providers hold 194 instruments; added 194 to strategy cache.
2026-06-01 17:31:35 | INFO    | bot.strategy | Loading BTC instruments from 194 total...
2026-06-01 17:31:35 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:35 | INFO    | bot.strategy | FOUND 96 BTC 15-MIN MARKETS:
2026-06-01 17:31:35 | INFO    | bot.strategy |   [0] btc-updown-15m-1780349400: ACTIVE [YN] (starts 21:30:00, ends 21:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [1] btc-updown-15m-1780350300: FUTURE [YN] (starts 21:45:00, ends 22:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [2] btc-updown-15m-1780351200: FUTURE [YN] (starts 22:00:00, ends 22:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [3] btc-updown-15m-1780352100: FUTURE [YN] (starts 22:15:00, ends 22:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [4] btc-updown-15m-1780353000: FUTURE [YN] (starts 22:30:00, ends 22:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [5] btc-updown-15m-1780353900: FUTURE [YN] (starts 22:45:00, ends 23:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [6] btc-updown-15m-1780354800: FUTURE [YN] (starts 23:00:00, ends 23:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [7] btc-updown-15m-1780355700: FUTURE [YN] (starts 23:15:00, ends 23:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [8] btc-updown-15m-1780356600: FUTURE [YN] (starts 23:30:00, ends 23:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [9] btc-updown-15m-1780357500: FUTURE [YN] (starts 23:45:00, ends 00:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [10] btc-updown-15m-1780358400: FUTURE [YN] (starts 00:00:00, ends 00:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [11] btc-updown-15m-1780359300: FUTURE [YN] (starts 00:15:00, ends 00:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [12] btc-updown-15m-1780360200: FUTURE [YN] (starts 00:30:00, ends 00:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [13] btc-updown-15m-1780361100: FUTURE [YN] (starts 00:45:00, ends 01:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [14] btc-updown-15m-1780362000: FUTURE [YN] (starts 01:00:00, ends 01:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [15] btc-updown-15m-1780362900: FUTURE [YN] (starts 01:15:00, ends 01:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [16] btc-updown-15m-1780363800: FUTURE [YN] (starts 01:30:00, ends 01:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [17] btc-updown-15m-1780364700: FUTURE [YN] (starts 01:45:00, ends 02:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [18] btc-updown-15m-1780365600: FUTURE [YN] (starts 02:00:00, ends 02:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [19] btc-updown-15m-1780366500: FUTURE [YN] (starts 02:15:00, ends 02:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [20] btc-updown-15m-1780367400: FUTURE [YN] (starts 02:30:00, ends 02:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [21] btc-updown-15m-1780368300: FUTURE [YN] (starts 02:45:00, ends 03:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [22] btc-updown-15m-1780369200: FUTURE [YN] (starts 03:00:00, ends 03:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [23] btc-updown-15m-1780370100: FUTURE [YN] (starts 03:15:00, ends 03:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [24] btc-updown-15m-1780371000: FUTURE [YN] (starts 03:30:00, ends 03:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [25] btc-updown-15m-1780371900: FUTURE [YN] (starts 03:45:00, ends 04:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [26] btc-updown-15m-1780372800: FUTURE [YN] (starts 04:00:00, ends 04:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [27] btc-updown-15m-1780373700: FUTURE [YN] (starts 04:15:00, ends 04:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [28] btc-updown-15m-1780374600: FUTURE [YN] (starts 04:30:00, ends 04:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [29] btc-updown-15m-1780375500: FUTURE [YN] (starts 04:45:00, ends 05:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [30] btc-updown-15m-1780376400: FUTURE [YN] (starts 05:00:00, ends 05:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [31] btc-updown-15m-1780377300: FUTURE [YN] (starts 05:15:00, ends 05:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [32] btc-updown-15m-1780378200: FUTURE [YN] (starts 05:30:00, ends 05:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [33] btc-updown-15m-1780379100: FUTURE [YN] (starts 05:45:00, ends 06:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [34] btc-updown-15m-1780380000: FUTURE [YN] (starts 06:00:00, ends 06:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [35] btc-updown-15m-1780380900: FUTURE [YN] (starts 06:15:00, ends 06:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [36] btc-updown-15m-1780381800: FUTURE [YN] (starts 06:30:00, ends 06:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [37] btc-updown-15m-1780382700: FUTURE [YN] (starts 06:45:00, ends 07:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [38] btc-updown-15m-1780383600: FUTURE [YN] (starts 07:00:00, ends 07:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [39] btc-updown-15m-1780384500: FUTURE [YN] (starts 07:15:00, ends 07:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [40] btc-updown-15m-1780385400: FUTURE [YN] (starts 07:30:00, ends 07:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [41] btc-updown-15m-1780386300: FUTURE [YN] (starts 07:45:00, ends 08:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [42] btc-updown-15m-1780387200: FUTURE [YN] (starts 08:00:00, ends 08:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [43] btc-updown-15m-1780388100: FUTURE [YN] (starts 08:15:00, ends 08:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [44] btc-updown-15m-1780389000: FUTURE [YN] (starts 08:30:00, ends 08:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [45] btc-updown-15m-1780389900: FUTURE [YN] (starts 08:45:00, ends 09:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [46] btc-updown-15m-1780390800: FUTURE [YN] (starts 09:00:00, ends 09:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [47] btc-updown-15m-1780391700: FUTURE [YN] (starts 09:15:00, ends 09:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [48] btc-updown-15m-1780392600: FUTURE [YN] (starts 09:30:00, ends 09:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [49] btc-updown-15m-1780393500: FUTURE [YN] (starts 09:45:00, ends 10:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [50] btc-updown-15m-1780394400: FUTURE [YN] (starts 10:00:00, ends 10:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [51] btc-updown-15m-1780395300: FUTURE [YN] (starts 10:15:00, ends 10:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [52] btc-updown-15m-1780396200: FUTURE [YN] (starts 10:30:00, ends 10:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [53] btc-updown-15m-1780397100: FUTURE [YN] (starts 10:45:00, ends 11:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [54] btc-updown-15m-1780398000: FUTURE [YN] (starts 11:00:00, ends 11:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [55] btc-updown-15m-1780398900: FUTURE [YN] (starts 11:15:00, ends 11:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [56] btc-updown-15m-1780399800: FUTURE [YN] (starts 11:30:00, ends 11:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [57] btc-updown-15m-1780400700: FUTURE [YN] (starts 11:45:00, ends 12:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [58] btc-updown-15m-1780401600: FUTURE [YN] (starts 12:00:00, ends 12:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [59] btc-updown-15m-1780402500: FUTURE [YN] (starts 12:15:00, ends 12:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [60] btc-updown-15m-1780403400: FUTURE [YN] (starts 12:30:00, ends 12:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [61] btc-updown-15m-1780404300: FUTURE [YN] (starts 12:45:00, ends 13:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [62] btc-updown-15m-1780405200: FUTURE [YN] (starts 13:00:00, ends 13:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [63] btc-updown-15m-1780406100: FUTURE [YN] (starts 13:15:00, ends 13:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [64] btc-updown-15m-1780407000: FUTURE [YN] (starts 13:30:00, ends 13:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [65] btc-updown-15m-1780407900: FUTURE [YN] (starts 13:45:00, ends 14:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [66] btc-updown-15m-1780408800: FUTURE [YN] (starts 14:00:00, ends 14:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [67] btc-updown-15m-1780409700: FUTURE [YN] (starts 14:15:00, ends 14:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [68] btc-updown-15m-1780410600: FUTURE [YN] (starts 14:30:00, ends 14:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [69] btc-updown-15m-1780411500: FUTURE [YN] (starts 14:45:00, ends 15:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [70] btc-updown-15m-1780412400: FUTURE [YN] (starts 15:00:00, ends 15:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [71] btc-updown-15m-1780413300: FUTURE [YN] (starts 15:15:00, ends 15:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [72] btc-updown-15m-1780414200: FUTURE [YN] (starts 15:30:00, ends 15:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [73] btc-updown-15m-1780415100: FUTURE [YN] (starts 15:45:00, ends 16:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [74] btc-updown-15m-1780416000: FUTURE [YN] (starts 16:00:00, ends 16:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [75] btc-updown-15m-1780416900: FUTURE [YN] (starts 16:15:00, ends 16:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [76] btc-updown-15m-1780417800: FUTURE [YN] (starts 16:30:00, ends 16:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [77] btc-updown-15m-1780418700: FUTURE [YN] (starts 16:45:00, ends 17:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [78] btc-updown-15m-1780419600: FUTURE [YN] (starts 17:00:00, ends 17:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [79] btc-updown-15m-1780420500: FUTURE [YN] (starts 17:15:00, ends 17:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [80] btc-updown-15m-1780421400: FUTURE [YN] (starts 17:30:00, ends 17:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [81] btc-updown-15m-1780422300: FUTURE [YN] (starts 17:45:00, ends 18:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [82] btc-updown-15m-1780423200: FUTURE [YN] (starts 18:00:00, ends 18:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [83] btc-updown-15m-1780424100: FUTURE [YN] (starts 18:15:00, ends 18:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [84] btc-updown-15m-1780425000: FUTURE [YN] (starts 18:30:00, ends 18:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [85] btc-updown-15m-1780425900: FUTURE [YN] (starts 18:45:00, ends 19:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [86] btc-updown-15m-1780426800: FUTURE [YN] (starts 19:00:00, ends 19:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [87] btc-updown-15m-1780427700: FUTURE [YN] (starts 19:15:00, ends 19:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [88] btc-updown-15m-1780428600: FUTURE [YN] (starts 19:30:00, ends 19:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [89] btc-updown-15m-1780429500: FUTURE [YN] (starts 19:45:00, ends 20:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [90] btc-updown-15m-1780430400: FUTURE [YN] (starts 20:00:00, ends 20:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [91] btc-updown-15m-1780431300: FUTURE [YN] (starts 20:15:00, ends 20:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [92] btc-updown-15m-1780432200: FUTURE [YN] (starts 20:30:00, ends 20:45:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [93] btc-updown-15m-1780433100: FUTURE [YN] (starts 20:45:00, ends 21:00:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [94] btc-updown-15m-1780434000: FUTURE [YN] (starts 21:00:00, ends 21:15:00)
2026-06-01 17:31:35 | INFO    | bot.strategy |   [95] btc-updown-15m-1780434900: FUTURE [YN] (starts 21:15:00, ends 21:30:00)
2026-06-01 17:31:35 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:35 | INFO    | bot.strategy | CURRENT MARKET: btc-updown-15m-1780349400 (index 0)
2026-06-01 17:31:35 | INFO    | bot.strategy |   Next switch at: 21:45:00
2026-06-01 17:31:35 | INFO    | bot.strategy |   Subscribed to: 0xd6c136439e3e65802863d07004310ac0770855008fee61f783d2264b343b59b2-107006344885936689410968305028404143828912057780444954942861554323129687706290.POLYMARKET
2026-06-01 17:31:35 | INFO    | core.strategy.processors.liquidation | Liquidation stream thread started
2026-06-01 17:31:35 | INFO    | bot.strategy | [heartbeat] btc-updown-15m-1780349400 | min 1.6/15 | TRADE WINDOW OPEN (804s left) | no quotes yet | 0 ticks | open=0 pending=0
2026-06-01 17:31:35 | INFO    | core.strategy.processors.cvd_orderbook | CVD aggTrade stream thread started
2026-06-01 17:31:35 | INFO    | core.settlement.tracker | Settlement tracker thread started
2026-06-01 17:31:35 | INFO    | core.recording.signal_recorder | SignalRecorder outcome-resolution thread started
2026-06-01 17:31:35 | INFO    | bot.strategy | Liquidation stream started
2026-06-01 17:31:35 | INFO    | bot.strategy | CVD aggTrade stream started
2026-06-01 17:31:35 | INFO    | bot.strategy | Settlement tracker started
2026-06-01 17:31:35 | INFO    | bot.strategy | Signal recorder started
2026-06-01 17:31:35 | INFO    | bot.strategy | ML engine active: False (samples=9/200)
2026-06-01 17:31:35 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:35 | INFO    | bot.strategy | Strategy active — TEST MODE: full 15-min market is tradeable
2026-06-01 17:31:35 | INFO    | bot.strategy | Price history: 20 points
2026-06-01 17:31:35 | INFO    | bot.strategy | READY TO TRADE
2026-06-01 17:31:35 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:37 | INFO    | monitoring.metrics_exporter | Metrics server started on port 8000
2026-06-01 17:31:37 | INFO    | bot.strategy | Grafana metrics started on port 8000
2026-06-01 17:31:37 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:37 | INFO    | core.strategy.processors.liquidation | Connected to Binance forceOrders stream
2026-06-01 17:31:37 | INFO    | core.strategy.processors.cvd_orderbook | Connected to Binance aggTrade stream
2026-06-01 17:31:37 | DEBUG   | core.recording.signal_recorder | SignalRecorder: resolved 8 cycle outcome(s)
2026-06-01 17:31:38 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:39 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:40 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:41 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:41 | INFO    | bot.strategy | Market STABLE after 3 tick(s)
2026-06-01 17:31:41 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:41 | INFO    | bot.strategy | TRADE WINDOW: 2026-06-01 21:31:41 UTC
2026-06-01 17:31:41 | INFO    | bot.strategy |   Market:   btc-updown-15m-1780349400
2026-06-01 17:31:41 | INFO    | bot.strategy |   Sub-interval #0 (101.8s in = 1.7 min)
2026-06-01 17:31:41 | INFO    | bot.strategy |   Price: $0.5850 | Bid: $0.5800 | Ask: $0.5900
2026-06-01 17:31:41 | INFO    | bot.strategy |   Trend: WEAK
2026-06-01 17:31:41 | INFO    | bot.strategy | ================================================================================
2026-06-01 17:31:41 | INFO    | bot.strategy | ┌─[SIM  DECISION START | MODE]──────────────────────────────────────────
2026-06-01 17:31:41 | INFO    | bot.strategy | │  Mode                   SIMULATION (paper)
2026-06-01 17:31:41 | INFO    | bot.strategy | │  Poly price             0.5850
2026-06-01 17:31:41 | INFO    | bot.strategy | │  Price history          23 ticks
2026-06-01 17:31:41 | INFO    | bot.strategy | └────────────────────────────────────────────────────────────────────────
2026-06-01 17:31:41 | INFO    | data_sources.news_social | Initialized News/Social data source
2026-06-01 17:31:42 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:43 | INFO    | data_sources.news_social | Connected to News/Social APIs
2026-06-01 17:31:43 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:43 | DEBUG   | data_sources.news_social | Fear & Greed: 29 (Fear)
2026-06-01 17:31:43 | INFO    | bot.strategy | Fear & Greed: 29 (Fear)
2026-06-01 17:31:43 | INFO    | data_sources.coinbase | Initialized Coinbase data source for BTC-USD
2026-06-01 17:31:44 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:44 | INFO    | data_sources.coinbase | Connected to Coinbase API
2026-06-01 17:31:44 | DEBUG   | data_sources.coinbase | Coinbase BTC price: $71,060.10
2026-06-01 17:31:44 | INFO    | bot.strategy | Coinbase spot: $71,060.10
2026-06-01 17:31:44 | INFO    | bot.strategy | Market context — deviation=24.40%, momentum=36.74%, volatility=0.0501, sentiment=29, spot=$71060.10
2026-06-01 17:31:45 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:46 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:47 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:48 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:48 | INFO    | core.strategy.processors.ohlcv_momentum | OHLCV: RSI=54.1, MACD=-48.8/-55.0, %B=0.36, ATR=0.0346% [LOW]
2026-06-01 17:31:48 | INFO    | bot.strategy | Extended context — liq_imb=+0.000, cvd=$+0.0M, funding=0.01000%, vol_regime=LOW
2026-06-01 17:31:48 | DEBUG   | core.strategy.processors.spike | SpikeDetector: price=0.5850, MA=0.5850, deviation=+0.000%, velocity=+0.000%
2026-06-01 17:31:48 | INFO    | core.strategy.processors.divergence | PriceDivergence: poly=0.585, spot_mom=+0.0000, spot=$71,060.10
2026-06-01 17:31:49 | DEBUG   | monitoring.metrics_exporter | Portfolio metrics updated
2026-06-01 17:31:49 | INFO    | core.strategy.processors.orderbook | OrderBook: bids=$337.2, asks=$16212.4, imbalance=-0.959
2026-06-01 17:31:49 | INFO    | core.strategy.processors.orderbook | OrderBook BEARISH: imbalance=-0.959, conf=90.00%
